"","company_location","review_date","country_of_bean_origin","cocoa_percent","no_ingredients","rating"
"2109","Canada",2016,"Nicaragua",70,3,3.75
"2110","Canada",2016,"Blend",75,3,3.75
"2111","Canada",2016,"Vietnam",70,3,4
"2112","Canada",2017,"Fiji",70,3,3.25
"2113","Canada",2017,"Colombia",70,3,4
"2114","Canada",2018,"Haiti",70,3,3
"2115","Canada",2018,"Madagascar",70,3,4
"2116","Canada",2018,"Venezuela",70,3,4
"2117","Canada",2021,"Blend",62,4,3.25
"2118","Canada",2021,"Madagascar",70,3,3.5
"2119","Canada",2021,"Venezuela",70,3,3.5
"2120","Canada",2021,"Vietnam",70,3,4
"2121","U.S.A.",2014,"Nicaragua",70,2,3.25
"2122","U.S.A.",2014,"U.S.A.",70,2,3.5
"2123","Canada",2017,"Dominican Republic",70,2,3.25
"2124","Canada",2017,"Ecuador",75,2,3.25
"2125","Canada",2017,"Papua New Guinea",77,2,3.25
"2126","Canada",2017,"Madagascar",70,2,3.5
"2127","Canada",2017,"Venezuela",75,2,3.5
"2128","Canada",2017,"Tanzania",80,2,3.5
"2129","U.S.A.",2012,"Dominican Republic",70,4,3
"2130","U.S.A.",2012,"Dominican Republic",80,4,3
"2131","U.S.A.",2012,"Dominican Republic",75,4,3.25
"2132","Australia",2014,"Vanuatu",72,3,2.75
"2133","Australia",2016,"Dominican Republic",70,3,3.5
"2134","Australia",2016,"Ecuador",70,3,3.75
"2135","Australia",2016,"Madagascar",70,3,3.75
"2136","U.S.A.",2017,"Peru",70,3,2.75
"2137","U.S.A.",2017,"Ecuador",70,3,3.5
"2138","U.S.A.",2017,"Dominican Republic",70,3,3.75
"2139","U.S.A.",2021,"Belize",70,2,3.25
"2140","U.S.A.",2021,"Madagascar",70,2,3.5
"2141","U.S.A.",2021,"Uganda",70,2,3.5
"2142","Switzerland",2013,"Bolivia",70,4,3
"2143","U.S.A.",2013,"Dominican Republic",84,3,2.25
"2144","U.S.A.",2013,"Dominican Republic",70,3,3
"2145","U.S.A.",2015,"Ecuador",70,4,3
"2146","U.S.A.",2015,"Dominican Republic",70,4,3
"2147","U.S.A.",2015,"Guatemala",70,4,3
"2148","U.S.A.",2015,"Nicaragua",70,4,3
"2149","U.S.A.",2015,"Madagascar",70,4,3
"2150","Switzerland",2011,"India",72,4,3.25
"2151","Switzerland",2012,"Brazil",68,4,2.75
"2152","U.S.A.",2014,"Ecuador",84,3,3.5
"2153","U.S.A.",2014,"Ecuador",70,3,3.5
"2154","U.S.A.",2017,"Bolivia",70,3,2.5
"2155","U.S.A.",2012,"Philippines",65,4,2.5
"2156","U.S.A.",2012,"Philippines",70,4,2.5
"2157","U.S.A.",2012,"Philippines",75,4,2.75
"2158","U.S.A.",2013,"Madagascar",67,2,2.75
"2159","U.S.A.",2013,"Belize",78,2,3.25
"2160","Denmark",2016,"Peru",61,5,2.5
"2161","Denmark",2016,"Peru",71,5,3
"2162","Venezuela",2016,"Venezuela",70,3,2.75
"2163","Venezuela",2016,"Venezuela",60,3,3
"2164","Sweden",2015,"Sri Lanka",70,2,2.75
"2165","Sweden",2019,"Tanzania",74,2,2.75
"2166","U.S.A.",2021,"Honduras",72,3,3
"2167","U.S.A.",2021,"Peru",72,3,3
"2168","U.S.A.",2021,"Uganda",77,3,3.5
"2169","U.S.A.",2021,"Trinidad",80,3,3.75
"2170","Japan",2018,"Peru",70,5,2.5
"2171","Japan",2018,"Tanzania",75,3,2.75
"2172","Japan",2018,"Belize",70,5,3
"2173","Japan",2018,"Brazil",70,5,3
"2174","Japan",2018,"Venezuela",75,5,3.25
"2175","Canada",2020,"Mexico",74,3,3
"2176","Canada",2020,"Peru",68,3,3.25
"2177","Canada",2020,"Papua New Guinea",73,3,3.25
"2178","Hungary",2011,"Venezuela",70,3,3
"2179","Hungary",2012,"Dominican Republic",70,3,3.25
"2180","Hungary",2012,"Madagascar",70,3,3.25
"2181","Hungary",2012,"Peru",70,3,3.75
"2182","Hungary",2013,"Nicaragua",70,3,3.25
"2183","Hungary",2013,"Madagascar",70,3,3.5
"2184","Hungary",2013,"Madagascar",70,3,3.5
"2185","Hungary",2014,"Venezuela",70,3,3.5
"2186","Hungary",2014,"Cuba",70,3,3.75
"2187","Hungary",2015,"Ecuador",70,3,3.25
"2188","Hungary",2015,"Cuba",88,3,3.25
"2189","Hungary",2015,"Madagascar",70,3,3.25
"2190","Hungary",2015,"Vietnam",70,3,3.25
"2191","Hungary",2015,"Brazil",70,3,3.5
"2192","Hungary",2015,"Ecuador",70,3,3.75
"2193","U.S.A.",2013,"Mexico",70,4,2.5
"2194","U.S.A.",2013,"Costa Rica",70,4,2.75
"2195","U.S.A.",2013,"Dominican Republic",70,4,2.75
"2196","U.S.A.",2013,"Peru",70,4,3
"2197","Japan",2015,"Trinidad",77,4,2.75
"2198","Japan",2015,"Colombia",70,5,3
"2199","Japan",2015,"Papua New Guinea",62,5,3.25
"2200","Japan",2015,"Vietnam",60,5,3.25
"2201","Vietnam",2019,"Vietnam",70,3,2.75
"2202","Vietnam",2019,"Vietnam",75,3,3
"2203","Suriname",2016,"Suriname",70,2,3.25
"2204","U.S.A.",2019,"Venezuela",75,4,3
"2205","U.S.A.",2019,"Peru",75,3,3.25
"2206","U.S.A.",2019,"Peru",75,3,4
"2207","U.S.A.",2015,"Madagascar",75,4,3
"2208","Switzerland",2019,"Nicaragua",72,3,3
"2209","Switzerland",2019,"Mexico",70,3,3.25
"2210","U.S.A.",2021,"Haiti",67,3,2.75
"2211","U.S.A.",2007,"Dominican Republic",70,3,3
"2212","U.S.A.",2009,"Mexico",75,3,2.75
"2213","U.S.A.",2011,"Bolivia",87,3,3.25
"2214","U.S.A.",2014,"Belize",68,3,3
"2215","U.S.A.",2008,"Ghana",70,5,2.5
"2216","U.S.A.",2008,"Peru",70,5,2.5
"2217","U.S.A.",2008,"Peru",70,5,2.5
"2218","U.S.A.",2008,"Madagascar",70,5,2.75
"2219","U.S.A.",2009,"Blend",60,5,2.75
"2220","U.S.A.",2009,"Blend",68,5,3
"2221","U.S.A.",2016,"Blend",62,5,2
"2222","U.S.A.",2012,"Peru",70,4,2
"2223","U.S.A.",2012,"Madagascar",70,4,2.75
"2224","U.S.A.",2012,"Bolivia",70,3,2.75
"2225","U.S.A.",2012,"Brazil",70,3,2.75
"2226","U.S.A.",2012,"Blend",70,4,3
"2227","U.S.A.",2012,"Papua New Guinea",70,4,3
"2228","U.S.A.",2012,"Madagascar",70,3,3
"2229","U.S.A.",2012,"Venezuela",80,4,3
"2230","U.S.A.",2012,"Ecuador",70,4,3.25
"2231","U.S.A.",2012,"Ecuador",70,3,3.25
"2232","U.S.A.",2012,"Mexico",70,3,3.25
"2233","U.S.A.",2012,"Bolivia",67,3,3.25
"2234","U.S.A.",2012,"Dominican Republic",70,4,3.5
"2235","U.S.A.",2012,"Brazil",70,3,3.5
"2236","U.S.A.",2014,"Ecuador",77,2,3.25
"2237","U.S.A.",2014,"Madagascar",67,2,3.75
"2238","U.S.A.",2014,"Uganda",73,2,3.75
"2239","U.S.A.",2015,"Peru",70,2,2.75
"2240","U.S.A.",2015,"Ecuador",70,2,3.25
"2241","U.S.A.",2015,"Dominican Republic",70,3,3.5
"2242","U.S.A.",2015,"Belize",70,2,3.75
"2243","U.S.A.",2015,"Madagascar",70,2,3.75
"2244","U.S.A.",2015,"Guatemala",70,3,3.75
"2245","U.S.A.",2019,"Haiti",72,3,2.75
"2246","U.S.A.",2019,"Belize",77,3,3
"2247","U.S.A.",2019,"Bolivia",77,3,3.25
"2248","Sweden",2015,"Peru",70,3,3
"2249","U.S.A.",2007,"Venezuela",91,2,2
"2250","U.S.A.",2007,"Ivory Coast",75,4,2.5
"2251","U.S.A.",2007,"Ghana",84,4,3
"2252","U.S.A.",2007,"Blend",75,3,3
"2253","U.S.A.",2007,"Madagascar",65,3,3.5
"2254","U.S.A.",2012,"Congo",65,4,3.25
"2255","Japan",2015,"Peru",70,2,3.25
"2256","U.S.A.",2019,"Ecuador",70,2,3.5
"2257","Colombia",2018,"Colombia",70,3,3
"2258","Colombia",2018,"Colombia",70,3,3.25
"2259","Germany",2016,"Belize",72,3,3.75
"2260","U.S.A.",2019,"Tanzania",71,2,2.75
"2261","Ecuador",2020,"Ecuador",75,3,3.25
"2262","Ecuador",2014,"Ecuador",81,2,3.25
"2263","U.S.A.",2011,"Venezuela",72,3,2.75
"2264","U.S.A.",2011,"Dominican Republic",74,3,3
"2265","U.S.A.",2012,"Bolivia",77,3,3
"2266","U.K.",2018,"Haiti",70,3,2.75
"2267","U.K.",2018,"Bolivia",70,3,3
"2268","U.K.",2018,"Belize",70,3,3.5
"2269","U.K.",2019,"Colombia",70,3,2.75
"2270","South Korea",2019,"Ecuador",70,2,3.5
"2271","U.S.A.",2014,"Dominican Republic",72,2,3
"2272","U.S.A.",2012,"Dominican Republic",70,3,2.75
"2273","U.S.A.",2012,"Dominican Republic",70,3,3.25
"2274","U.S.A.",2020,"Nicaragua",70,2,3.25
"2275","U.S.A.",2020,"Haiti",70,2,3.25
"2276","U.S.A.",2020,"Guatemala",70,2,3.75
"2277","U.S.A.",2021,"Philippines",70,2,3.25
"2278","Peru",2018,"Peru",73,3,3
"2279","Peru",2018,"Peru",70,3,3.5
"2280","Canada",2020,"Vietnam",70,2,2.75
"2281","Canada",2020,"Honduras",70,2,2.75
"2282","Canada",2020,"Peru",70,2,3
"2283","U.S.A.",2011,"Dominican Republic",73,2,2.75
"2284","U.S.A.",2013,"Bolivia",75,2,2.5
"2285","U.S.A.",2013,"Dominican Republic",68,2,3.25
"2286","U.S.A.",2014,"Madagascar",75,2,3.5
"2287","U.S.A.",2015,"Dominican Republic",75,2,2.75
"2288","U.S.A.",2015,"Ecuador",75,2,3.5
"2289","U.S.A.",2017,"Tanzania",75,2,3.25
"2290","U.S.A.",2016,"Peru",60,3,3
"2291","Canada",2017,"Dominican Republic",75,2,2.75
"2292","Canada",2017,"Tanzania",75,2,3
"2293","Canada",2017,"Guatemala",75,2,3.25
"2294","U.S.A.",2014,"Nicaragua",74,2,2.75
"2295","U.S.A.",2014,"Dominican Republic",70,2,3
"2296","U.S.A.",2016,"Madagascar",72,2,3
"2297","U.S.A.",2016,"Tanzania",72,2,3.25
"2298","Italy",2014,"Venezuela",65,4,3.25
"2299","Spain",2017,"Colombia",70,3,3.75
"2300","Spain",2018,"Nicaragua",70,3,3.75
"2301","Canada",2020,"Belize",74,3,3.5
"2302","France",2006,"Trinidad",64,5,2.5
"2303","France",2006,"Blend",66,5,3
"2304","France",2006,"Venezuela",64,5,3
"2305","France",2006,"Madagascar",64,5,3.5
"2306","France",2006,"Blend",70,5,3.75
"2307","France",2007,"Blend",85,5,1.5
"2308","France",2007,"Blend",85,5,2.5
"2309","France",2007,"Blend",71,5,2.75
"2310","France",2007,"Blend",72,5,3
"2311","France",2007,"Venezuela",64,5,3.25
"2312","France",2007,"Venezuela",65,5,3.75
"2313","France",2007,"Madagascar",64,5,4
"2314","France",2009,"Ghana",68,5,3.5
"2315","France",2009,"Dominican Republic",64,5,3.75
"2316","France",2009,"Ecuador",66,5,3.75
"2317","France",2011,"Blend",56,5,3.25
"2318","France",2011,"Venezuela",64,5,4
"2319","France",2012,"Venezuela",69,5,4
"2320","France",2013,"Blend",70,5,3.5
"2321","France",2013,"Dominican Republic",64,5,3.5
"2322","France",2015,"Peru",63,5,4
"2323","France",2017,"Blend",60,3,3.25
"2324","Madagascar",2009,"Madagascar",72,3,2.75
"2325","Madagascar",2009,"Madagascar",76,4,2.75
"2326","Madagascar",2009,"Madagascar",80,4,2.75
"2327","U.S.A.",2015,"Bolivia",70,2,3.25
"2328","U.S.A.",2015,"Bolivia",70,2,3.25
"2329","U.S.A.",2018,"Bolivia",70,2,2.75
"2330","U.S.A.",2018,"Guatemala",70,2,3
"2331","U.S.A.",2018,"Dominican Republic",70,2,3.25
"2332","U.S.A.",2012,"Blend",70,3,3.25
"2333","U.S.A.",2013,"Blend",90,3,3.75
"2334","U.S.A.",2014,"Dominican Republic",90,3,3.25
"2335","U.S.A.",2014,"Trinidad",75,3,3.5
"2336","U.S.A.",2014,"Ecuador",75,3,3.5
"2337","U.S.A.",2021,"Guatemala",75,2,2.75
"2338","U.S.A.",2021,"Dominican Republic",75,2,3
"2339","U.S.A.",2021,"Blend",70,3,3.5
"2340","U.S.A.",2021,"Ecuador",75,2,3.5
"2341","France",2012,"Vietnam",70,4,3.5
"2342","U.S.A.",2014,"Peru",75,3,3
"2343","U.S.A.",2007,"Ecuador",65,3,3
"2344","U.S.A.",2015,"Madagascar",77,2,2.75
"2345","U.S.A.",2015,"Guatemala",77,2,2.75
"2346","U.S.A.",2015,"Belize",77,2,3
"2347","U.S.A.",2015,"Venezuela",77,2,3
"2348","U.S.A.",2015,"Peru",77,2,3.25
"2349","U.S.A.",2016,"Peru",70,5,2.5
"2350","U.S.A.",2016,"Venezuela",70,5,2.5
"2351","U.S.A.",2016,"Dominican Republic",70,5,3
"2352","U.S.A.",2018,"Bolivia",70,5,2.5
"2353","U.S.A.",2018,"Haiti",70,5,2.5
"2354","New Zealand",2016,"Dominican Republic",70,2,3.5
"2355","New Zealand",2016,"Peru",70,2,3.5
"2356","New Zealand",2017,"Samoa",77,2,3
"2357","U.S.A.",2018,"Tanzania",68,3,3
"2358","U.S.A.",2018,"Bolivia",72,3,3
"2359","U.S.A.",2021,"Philippines",74,3,3.5
"2360","U.S.A.",2021,"Uganda",72,3,3.5
"2361","U.S.A.",2021,"Honduras",74,2,3.75
"2362","U.S.A.",2021,"Trinidad",72,3,3.75
"2363","Ireland",2013,"Peru",75,3,2.5
"2364","Ireland",2013,"Peru",89,3,2.75
"2365","Ireland",2013,"Peru",75,3,2.75
"2366","Ireland",2013,"Peru",75,3,3.25
"2367","U.K.",2009,"Peru",70,3,3
"2368","U.K.",2009,"Venezuela",72,3,3.25
"2369","U.K.",2010,"Madagascar",71,3,3
"2370","U.K.",2010,"Venezuela",72,3,3.5
"2371","U.K.",2010,"Indonesia",69,3,3.75
"2372","U.K.",2014,"Colombia",88,3,3
"2373","U.K.",2016,"Colombia",70,3,4
"2374","U.S.A.",2016,"Venezuela",74,3,3
"2375","U.S.A.",2016,"Bolivia",76,3,3.5
"2376","U.S.A.",2016,"Ghana",75,3,3.75
"2377","U.S.A.",2019,"Belize",68,3,3.25
"2378","U.S.A.",2019,"Venezuela",70,3,3.5
"2379","U.S.A.",2021,"Dominican Republic",70,3,3.5
"2380","U.S.A.",2011,"Dominican Republic",70,2,3.5
"2381","U.S.A.",2011,"Venezuela",70,2,4
"2382","U.S.A.",2012,"Ecuador",70,2,2.5
"2383","U.S.A.",2012,"Costa Rica",70,2,3
"2384","U.S.A.",2012,"Madagascar",70,3,3.25
"2385","U.S.A.",2013,"Ecuador",70,2,3.25
"2386","U.S.A.",2013,"Trinidad",70,2,3.5
"2387","U.S.A.",2014,"Peru",70,2,3
"2388","U.S.A.",2021,"Tanzania",70,2,3
"2389","Dominican Republic",2013,"Dominican Republic",66,5,3
"2390","El Salvador",2019,"El Salvador",65,4,2.75
"2391","El Salvador",2019,"El Salvador",75,4,3
"2392","El Salvador",2019,"El Salvador",70,4,3.25
"2393","U.S.A.",2020,"Tanzania",73,2,3.25
"2394","U.S.A.",2020,"Peru",70,2,3.5
"2395","U.S.A.",2020,"Nicaragua",72,2,3.5
"2396","U.S.A.",2017,"Dominican Republic",70,2,2.5
"2397","U.S.A.",2017,"Madagascar",70,2,2.75
"2398","U.S.A.",2021,"Trinidad",70,3,3.25
"2399","U.S.A.",2021,"Vietnam",70,3,3.5
"2400","U.S.A.",2021,"Dominican Republic",70,3,3.5
"2401","U.S.A.",2021,"Bolivia",70,3,3
"2402","U.S.A.",2015,"Papua New Guinea",70,3,3
"2403","U.S.A.",2015,"Blend",60,3,3
"2404","U.S.A.",2015,"Dominican Republic",70,3,3.25
"2405","U.S.A.",2015,"Madagascar",70,3,3.25
"2406","U.S.A.",2015,"Peru",70,3,3.25
"2407","U.S.A.",2015,"Belize",70,3,3.5
"2408","Austria",2016,"Ecuador",70,3,2.75
"2409","Austria",2016,"Trinidad",85,3,2.75
"2410","Austria",2016,"Tanzania",85,3,3
"2411","Austria",2016,"Madagascar",70,3,3.5
"2412","Austria",2016,"Tanzania",70,3,3.5
"2413","Austria",2016,"Trinidad",78,2,3.5
"2414","Australia",2011,"Bolivia",68,4,3.5
"2415","Australia",2011,"Papua New Guinea",66,4,3.5
"2416","Australia",2011,"Bolivia",72,4,3.75
"2417","Australia",2016,"Blend",65,5,3.25
"2418","Australia",2016,"Solomon Islands",78,4,3.75
"2419","Belgium",2018,"Nicaragua",72,3,3
"2420","Belgium",2018,"DR Congo",68,3,3
"2421","Belgium",2018,"Nicaragua",75,3,3.25
"2422","Belgium",2018,"Nicaragua",70,3,3.75
"2423","Austria",2010,"Brazil",65,4,3
"2424","Austria",2011,"Congo",65,4,3
"2425","Austria",2011,"India",62,4,3.25
"2426","Austria",2011,"India",65,4,3.5
"2427","Austria",2011,"Peru",70,4,3.75
"2428","Austria",2012,"Peru",70,4,3
"2429","Austria",2012,"Ecuador",75,4,3
"2430","Austria",2012,"Papua New Guinea",75,4,3
"2431","Austria",2012,"Bolivia",90,4,3.25
"2432","Austria",2012,"Congo",68,4,3.25
"2433","Austria",2012,"Panama",72,4,3.5
"2434","Austria",2012,"Blend",65,4,3.5
"2435","Austria",2012,"Peru",70,4,3.5
"2436","Austria",2012,"Blend",58,4,3.5
"2437","Austria",2012,"Dominican Republic",62,4,3.75
"2438","Austria",2012,"Dominican Republic",70,4,3.75
"2439","Austria",2014,"Blend",80,4,2.75
"2440","Austria",2017,"Colombia",75,3,3.75
"2441","Austria",2018,"Blend",75,3,3
"2442","Austria",2018,"Congo",70,3,3.25
"2443","Austria",2018,"Belize",72,3,3.5
